id_hecho,titulo,descripcion,categoria,latitud,longitud,fecha_del_hecho
2495,Hurto en una calle transitada a media tarde 2166701,"Un hecho de hurto fue captado por cámaras en un transporte público en la calle Calle Omar Nuñez, en plena hora pico, según testigos.",Hurto,-34.648574,-58.395229,20/2/2025
2496,Homicidio en una estación de servicio en plena hora pico 88187554,"Un hecho de homicidio motivó una llamada al 911 en una estación de servicio en la calle Av. 9, durante el fin de semana, según testigos.",Homicidio,-34.572174,-58.522799,9/10/2023
2497,Venta de drogas en una estación de servicio al amanecer 79117092,"Un hecho de venta de drogas generó intervención policial en una estación de servicio en la calle Av. Corrientes, en plena temporada de vacaciones, según testigos.",Venta de drogas,-34.55256,-58.451357,3/12/2024
2498,Venta de drogas en un transporte público en plena hora pico 37767222,"Un hecho de venta de drogas se registró en un barrio residencial en la calle Calle 1, en plena temporada de vacaciones, según testigos.",Venta de drogas,-34.631413,-58.509187,30/10/2024
2499,Delito informático en una estación de servicio en plena hora pico 27006953,"Un hecho de delito informático motivó una llamada al 911 en un parque público en la calle Avenida Corrientes, en plena noche, según testigos.",Delito informático,-34.578888,-58.417355,12/4/2023
2500,Amenaza en una calle transitada en plena noche 70562165,"Un hecho de amenaza tuvo lugar en las afueras en la calle Avenida Posadas, en plena temporada de vacaciones, según testigos.",Amenaza,-34.677691,-58.466117,15/2/2022
2501,Corrupción en el centro de la ciudad en plena temporada de vacaciones 58925545,"Un hecho de corrupción motivó una llamada al 911 en un supermercado en la calle Av. Jujuy, en un día lluvioso, según testigos.",Corrupción,-34.565526,-58.515205,19/7/2021
2502,Estafa en una estación de servicio en plena hora pico 68896965,"Un hecho de estafa ocurrió en un transporte público en la calle Avenida 3, por la mañana, según testigos.",Estafa,-34.674114,-58.485161,23/3/2024
2503,Hurto en un parque público a media tarde 22047734,"Un hecho de hurto fue denunciado en una zona turística en la calle Calle La Plata, a media tarde, según testigos.",Hurto,-34.553779,-58.419342,15/3/2024
2504,Hurto en el centro de la ciudad por la mañana 14478044,"Un hecho de hurto fue investigado en un supermercado en la calle Avenida Santa Cruz, en plena hora pico, según testigos.",Hurto,-34.59464,-58.370397,10/2/2025
2505,Estafa en una zona turística en plena hora pico 98183761,"Un hecho de estafa tuvo lugar en el centro de la ciudad en la calle Avenida Mar del Plata, en plena hora pico, según testigos.",Estafa,-34.629736,-58.526577,19/4/2024
2506,Hurto en una calle transitada en plena temporada de vacaciones 24042599,"Un hecho de hurto ocurrió en el centro de la ciudad en la calle Avenida 179 B, durante el fin de semana, según testigos.",Hurto,-34.659184,-58.388805,20/3/2023
2507,Amenaza en el centro de la ciudad en plena noche 62264981,"Un hecho de amenaza fue denunciado en un parque público en la calle Avenida Pte. Perón, en plena hora pico, según testigos.",Amenaza,-34.586579,-58.506735,15/10/2021
2508,Vandalismo en el centro de la ciudad durante el fin de semana 46013655,"Un hecho de vandalismo tuvo lugar en el centro de la ciudad en la calle Camino Resistencia, en plena temporada de vacaciones, según testigos.",Vandalismo,-34.667448,-58.473299,8/1/2022
2509,Violencia de género en un parque público al amanecer 64438211,"Un hecho de violencia de género se registró en una zona turística en la calle Blv. Corrientes, a media tarde, según testigos.",Violencia de género,-34.57919,-58.36083,1/8/2024
2510,Amenaza en un barrio residencial a media tarde 26968581,"Un hecho de amenaza fue captado por cámaras en un barrio residencial en la calle Diagonal Mendoza, a media tarde, según testigos.",Amenaza,-34.638851,-58.417831,15/3/2021
2511,Accidente de tránsito en un parque público en plena hora pico 13837035,"Un hecho de accidente de tránsito ocurrió en el centro de la ciudad en la calle Calle Río Gallegos, durante el fin de semana, según testigos.",Accidente de tránsito,-34.617839,-58.377689,7/11/2020
2512,Vandalismo en una estación de servicio en un día lluvioso 9531129,"Un hecho de vandalismo fue denunciado en un barrio residencial en la calle Av. 4, durante el fin de semana, según testigos.",Vandalismo,-34.690526,-58.498664,7/4/2025
2513,Accidente de tránsito en una estación de servicio en plena temporada de vacaciones 94625478,"Un hecho de accidente de tránsito ocurrió en un parque público en la calle Diag. Ushuaia, a media tarde, según testigos.",Accidente de tránsito,-34.681554,-58.430244,18/4/2021
2514,Amenaza en una calle transitada a media tarde 4105565,"Un hecho de amenaza motivó una llamada al 911 en un transporte público en la calle Av. Neuquén, en plena noche, según testigos.",Amenaza,-34.582386,-58.430478,15/10/2024
2515,Robo en un supermercado a media tarde 64414887,"Un hecho de robo fue denunciado en un transporte público en la calle Calle Saavedra, en un día lluvioso, según testigos.",Robo,-34.651037,-58.379522,20/10/2023
2516,Accidente de tránsito en un supermercado en un día lluvioso 22465979,"Un hecho de accidente de tránsito ocurrió en una zona turística en la calle Av. 7, en plena noche, según testigos.",Accidente de tránsito,-34.579849,-58.445026,12/5/2023
2517,Hurto en el centro de la ciudad en plena temporada de vacaciones 87238861,"Un hecho de hurto motivó una llamada al 911 en el centro de la ciudad en la calle Av. Córdoba, a media tarde, según testigos.",Hurto,-34.661197,-58.443894,1/7/2022
2518,Homicidio en un supermercado en plena temporada de vacaciones 20022301,"Un hecho de homicidio fue denunciado en el centro de la ciudad en la calle Blv. J.J. Castelli, en un día lluvioso, según testigos.",Homicidio,-34.620937,-58.461151,24/3/2024
2519,Homicidio en un parque público al amanecer 99799196,"Un hecho de homicidio se detectó en un barrio residencial en la calle Avenida Comodoro Rivadavia, a media tarde, según testigos.",Homicidio,-34.577589,-58.487194,15/11/2023
2520,Homicidio en una estación de servicio a media tarde 99263222,"Un hecho de homicidio fue investigado en una calle transitada en la calle Diagonal Córdoba, al amanecer, según testigos.",Homicidio,-34.564644,-58.390582,29/7/2022
2521,Estafa en las afueras por la mañana 71257641,"Un hecho de estafa fue denunciado en las afueras en la calle Calle Misiones, al amanecer, según testigos.",Estafa,-34.630042,-58.359669,16/11/2020
2522,Homicidio en un supermercado en un día lluvioso 88232548,"Un hecho de homicidio fue denunciado en una estación de servicio en la calle Calle Santa Fe, en un día lluvioso, según testigos.",Homicidio,-34.654977,-58.503357,12/11/2024
2523,Corrupción en una zona turística por la mañana 16552061,"Un hecho de corrupción fue reportado en una estación de servicio en la calle Av. Santa Fe, en plena noche, según testigos.",Corrupción,-34.689242,-58.478914,10/8/2024
2524,Hurto en un parque público en plena noche 80328253,"Un hecho de hurto tuvo lugar en una calle transitada en la calle Av. Malvinas Argentinas, en plena noche, según testigos.",Hurto,-34.689226,-58.501994,2/7/2021
2525,Violencia de género en un supermercado durante el fin de semana 97199400,"Un hecho de violencia de género fue reportado en una zona turística en la calle Boulevard Rivadavia, al amanecer, según testigos.",Violencia de género,-34.657212,-58.459517,19/9/2020
2526,Homicidio en un supermercado al amanecer 64738170,"Un hecho de homicidio motivó una llamada al 911 en un barrio residencial en la calle Av. Catamarca, en un día lluvioso, según testigos.",Homicidio,-34.562975,-58.52317,16/2/2024
2527,Vandalismo en una zona turística en plena temporada de vacaciones 35428909,"Un hecho de vandalismo ocurrió en un barrio residencial en la calle Avenida 1, en plena temporada de vacaciones, según testigos.",Vandalismo,-34.578391,-58.403626,30/10/2022
2528,Estafa en un transporte público en plena temporada de vacaciones 15106651,"Un hecho de estafa fue captado por cámaras en un supermercado en la calle Calle 182 B, durante el fin de semana, según testigos.",Estafa,-34.67903,-58.493951,4/10/2023
2529,Hurto en una calle transitada en plena hora pico 68920697,"Un hecho de hurto generó intervención policial en una estación de servicio en la calle Calle Alem, a media tarde, según testigos.",Hurto,-34.554886,-58.476474,14/12/2020
2530,Vandalismo en un supermercado en un día lluvioso 99895400,"Un hecho de vandalismo se detectó en una zona turística en la calle Calle 4, a media tarde, según testigos.",Vandalismo,-34.656284,-58.496616,5/11/2022
2531,Vandalismo en un supermercado por la mañana 4880715,"Un hecho de vandalismo fue reportado en una zona turística en la calle Calle J.J. Castelli, por la mañana, según testigos.",Vandalismo,-34.558123,-58.382039,26/8/2020
2532,Estafa en las afueras al amanecer 74086860,"Un hecho de estafa fue investigado en un parque público en la calle Av. 3, por la mañana, según testigos.",Estafa,-34.594267,-58.410719,20/11/2023
2533,Robo en una zona turística por la mañana 16662856,"Un hecho de robo fue denunciado en una zona turística en la calle Calle Tierra del Fuego, por la mañana, según testigos.",Robo,-34.60399,-58.504034,1/6/2022
2534,Estafa en una estación de servicio al amanecer 84909460,"Un hecho de estafa fue reportado en una zona turística en la calle Avenida 3, en un día lluvioso, según testigos.",Estafa,-34.627096,-58.385747,28/10/2021
2535,Venta de drogas en una calle transitada en plena temporada de vacaciones 35440909,"Un hecho de venta de drogas se registró en un transporte público en la calle Avenida San Luis, en un día lluvioso, según testigos.",Venta de drogas,-34.596295,-58.386532,21/2/2024
2536,Robo en un supermercado por la mañana 25050232,"Un hecho de robo fue denunciado en una estación de servicio en la calle Diagonal La Plata, al amanecer, según testigos.",Robo,-34.574686,-58.370055,22/8/2020
2537,Hurto en un barrio residencial a media tarde 98394956,"Un hecho de hurto fue captado por cámaras en un barrio residencial en la calle Avenida 3, durante el fin de semana, según testigos.",Hurto,-34.688887,-58.396607,15/10/2022
2538,Amenaza en el centro de la ciudad en plena temporada de vacaciones 41167459,"Un hecho de amenaza motivó una llamada al 911 en una zona turística en la calle Avenida Chubut, en un día lluvioso, según testigos.",Amenaza,-34.618364,-58.427361,1/6/2021
2539,Corrupción en un transporte público durante el fin de semana 24371978,"Un hecho de corrupción se registró en una zona turística en la calle Calle 4, en plena noche, según testigos.",Corrupción,-34.603516,-58.490158,29/1/2022
2540,Amenaza en las afueras por la mañana 67437865,"Un hecho de amenaza fue denunciado en las afueras en la calle Diagonal Catamarca, durante el fin de semana, según testigos.",Amenaza,-34.577197,-58.377077,19/4/2025
2541,Accidente de tránsito en un supermercado durante el fin de semana 60921143,"Un hecho de accidente de tránsito fue investigado en una zona turística en la calle Av. San Miguel de Tucumán, al amanecer, según testigos.",Accidente de tránsito,-34.681657,-58.376597,28/3/2023
2542,Hurto en una zona turística en plena temporada de vacaciones 20700459,"Un hecho de hurto fue captado por cámaras en un barrio residencial en la calle Calle Comodoro Rivadavia, a media tarde, según testigos.",Hurto,-34.607701,-58.404738,30/7/2021
2543,Allanamiento en un transporte público en plena hora pico 58376052,"Un hecho de allanamiento se registró en una estación de servicio en la calle Boulevard J.M. de Rosas, al amanecer, según testigos.",Allanamiento,-34.664162,-58.383666,23/7/2020
2544,Violencia de género en un supermercado al amanecer 28321282,"Un hecho de violencia de género se detectó en el centro de la ciudad en la calle Camino Formosa, durante el fin de semana, según testigos.",Violencia de género,-34.561801,-58.440469,10/11/2021
2545,Homicidio en un transporte público a media tarde 2062236,"Un hecho de homicidio se registró en un supermercado en la calle Avenida San Salvador de Jujuy, en plena noche, según testigos.",Homicidio,-34.612247,-58.473654,15/11/2024
2546,Amenaza en las afueras en plena hora pico 90625405,"Un hecho de amenaza fue denunciado en las afueras en la calle Calle 9, a media tarde, según testigos.",Amenaza,-34.63461,-58.415245,19/2/2025
